seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
15.000,00:00:15,00-00-15_changed.jpg,changed,0.3049
45.000,00:00:45,00-00-45_changed.jpg,changed,0.0960
225.000,00:03:45,00-03-45_periodic.jpg,periodic,0.0612
240.000,00:04:00,00-04-00_changed.jpg,changed,0.0840
330.000,00:05:30,00-05-30_changed.jpg,changed,0.0752
465.000,00:07:45,00-07-45_changed.jpg,changed,0.0761
480.000,00:08:00,00-08-00_changed.jpg,changed,0.1009
630.000,00:10:30,00-10-30_changed.jpg,changed,0.0953
675.000,00:11:15,00-11-15_changed.jpg,changed,0.0921
855.000,00:14:15,00-14-15_periodic.jpg,periodic,0.0198
1035.000,00:17:15,00-17-15_periodic.jpg,periodic,0.0000
1095.000,00:18:15,00-18-15_changed.jpg,changed,0.0950
1140.000,00:19:00,00-19-00_changed.jpg,changed,0.0837
1320.000,00:22:00,00-22-00_periodic.jpg,periodic,0.0443
1395.000,00:23:15,00-23-15_changed.jpg,changed,0.0845
1575.000,00:26:15,00-26-15_periodic.jpg,periodic,0.0652
1680.000,00:28:00,00-28-00_changed.jpg,changed,0.3465
1740.000,00:29:00,00-29-00_changed.jpg,changed,0.3461
1875.000,00:31:15,00-31-15_changed.jpg,changed,0.1018
1935.000,00:32:15,00-32-15_changed.jpg,changed,0.3619
1980.000,00:33:00,00-33-00_changed.jpg,changed,0.3598
2025.000,00:33:45,00-33-45_changed.jpg,changed,0.3327
2040.000,00:34:00,00-34-00_changed.jpg,changed,0.3447
2055.000,00:34:15,00-34-15_changed.jpg,changed,0.3384
2070.000,00:34:30,00-34-30_changed.jpg,changed,0.3388
2085.000,00:34:45,00-34-45_changed.jpg,changed,0.3467
2100.000,00:35:00,00-35-00_changed.jpg,changed,0.0826
2190.000,00:36:30,00-36-30_changed.jpg,changed,0.0841
2205.000,00:36:45,00-36-45_changed.jpg,changed,0.3585
2385.000,00:39:45,00-39-45_periodic.jpg,periodic,0.0625
2565.000,00:42:45,00-42-45_periodic.jpg,periodic,0.0000
2685.000,00:44:45,00-44-45_changed.jpg,changed,0.0850
2790.000,00:46:30,00-46-30_changed.jpg,changed,0.1038
2835.000,00:47:15,00-47-15_changed.jpg,changed,0.0781
2940.000,00:49:00,00-49-00_changed.jpg,changed,0.0755
3060.000,00:51:00,00-51-00_changed.jpg,changed,0.0768
3105.000,00:51:45,00-51-45_changed.jpg,changed,0.0797
3165.000,00:52:45,00-52-45_changed.jpg,changed,0.0770
3270.000,00:54:30,00-54-30_changed.jpg,changed,0.0751
3315.000,00:55:15,00-55-15_changed.jpg,changed,0.0836
3420.000,00:57:00,00-57-00_changed.jpg,changed,0.0764
3585.000,00:59:45,00-59-45_changed.jpg,changed,0.0776
3600.000,01:00:00,01-00-00_changed.jpg,changed,0.0833
3705.000,01:01:45,01-01-45_changed.jpg,changed,0.0758
3720.000,01:02:00,01-02-00_changed.jpg,changed,0.0978
3810.000,01:03:30,01-03-30_changed.jpg,changed,0.0917
