seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
20.000,00:00:20,00-00-20_changed.jpg,changed,0.2173
140.000,00:02:20,00-02-20_periodic.jpg,periodic,0.0004
260.000,00:04:20,00-04-20_periodic.jpg,periodic,0.0317
380.000,00:06:20,00-06-20_periodic.jpg,periodic,0.0278
500.000,00:08:20,00-08-20_periodic.jpg,periodic,0.0290
620.000,00:10:20,00-10-20_periodic.jpg,periodic,0.0246
740.000,00:12:20,00-12-20_periodic.jpg,periodic,0.0288
850.000,00:14:10,00-14-10_changed.jpg,changed,0.0799
860.000,00:14:20,00-14-20_changed.jpg,changed,0.0799
980.000,00:16:20,00-16-20_periodic.jpg,periodic,0.0648
1100.000,00:18:20,00-18-20_changed.jpg,changed,0.0927
1220.000,00:20:20,00-20-20_periodic.jpg,periodic,0.0413
1340.000,00:22:20,00-22-20_periodic.jpg,periodic,0.0530
1460.000,00:24:20,00-24-20_periodic.jpg,periodic,0.0385
1580.000,00:26:20,00-26-20_periodic.jpg,periodic,0.0380
1700.000,00:28:20,00-28-20_periodic.jpg,periodic,0.0146
1820.000,00:30:20,00-30-20_periodic.jpg,periodic,0.0352
1940.000,00:32:20,00-32-20_periodic.jpg,periodic,0.0250
2060.000,00:34:20,00-34-20_periodic.jpg,periodic,0.0204
2180.000,00:36:20,00-36-20_periodic.jpg,periodic,0.0258
2240.000,00:37:20,00-37-20_changed.jpg,changed,0.0789
2250.000,00:37:30,00-37-30_changed.jpg,changed,0.0866
2370.000,00:39:30,00-39-30_periodic.jpg,periodic,0.0373
2490.000,00:41:30,00-41-30_periodic.jpg,periodic,0.0352
2610.000,00:43:30,00-43-30_periodic.jpg,periodic,0.0021
2730.000,00:45:30,00-45-30_periodic.jpg,periodic,0.0007
2850.000,00:47:30,00-47-30_periodic.jpg,periodic,0.0002
2970.000,00:49:30,00-49-30_periodic.jpg,periodic,0.0004
3090.000,00:51:30,00-51-30_periodic.jpg,periodic,0.0519
3210.000,00:53:30,00-53-30_periodic.jpg,periodic,0.0007
3330.000,00:55:30,00-55-30_periodic.jpg,periodic,0.0006
3450.000,00:57:30,00-57-30_periodic.jpg,periodic,0.0001
3530.000,00:58:50,00-58-50_changed.jpg,changed,0.5267
3560.000,00:59:20,00-59-20_changed.jpg,changed,0.1488
3580.000,00:59:40,00-59-40_changed.jpg,changed,0.0895
3600.000,01:00:00,01-00-00_changed.jpg,changed,0.3605
3720.000,01:02:00,01-02-00_periodic.jpg,periodic,0.0013
3840.000,01:04:00,01-04-00_periodic.jpg,periodic,0.0002
3960.000,01:06:00,01-06-00_periodic.jpg,periodic,0.0001
4080.000,01:08:00,01-08-00_periodic.jpg,periodic,0.0005
4090.000,01:08:10,01-08-10_changed.jpg,changed,0.3501
4110.000,01:08:30,01-08-30_changed.jpg,changed,0.1026
4130.000,01:08:50,01-08-50_changed.jpg,changed,0.0942
4160.000,01:09:20,01-09-20_changed.jpg,changed,0.1100
4170.000,01:09:30,01-09-30_changed.jpg,changed,0.1080
4290.000,01:11:30,01-11-30_periodic.jpg,periodic,0.0007
4410.000,01:13:30,01-13-30_periodic.jpg,periodic,0.0002
4530.000,01:15:30,01-15-30_periodic.jpg,periodic,0.0004
4580.000,01:16:20,01-16-20_changed.jpg,changed,0.0947
4590.000,01:16:30,01-16-30_changed.jpg,changed,0.0903
4610.000,01:16:50,01-16-50_changed.jpg,changed,0.1068
4630.000,01:17:10,01-17-10_changed.jpg,changed,0.1114
4660.000,01:17:40,01-17-40_changed.jpg,changed,0.0963
4670.000,01:17:50,01-17-50_changed.jpg,changed,0.0963
4710.000,01:18:30,01-18-30_changed.jpg,changed,0.1055
4720.000,01:18:40,01-18-40_changed.jpg,changed,0.1013
4790.000,01:19:50,01-19-50_changed.jpg,changed,0.0942
4800.000,01:20:00,01-20-00_changed.jpg,changed,0.0881
4840.000,01:20:40,01-20-40_changed.jpg,changed,0.1141
4850.000,01:20:50,01-20-50_changed.jpg,changed,0.0942
4860.000,01:21:00,01-21-00_changed.jpg,changed,0.0954
4870.000,01:21:10,01-21-10_changed.jpg,changed,0.1006
4890.000,01:21:30,01-21-30_changed.jpg,changed,0.1151
4900.000,01:21:40,01-21-40_changed.jpg,changed,0.1109
4930.000,01:22:10,01-22-10_changed.jpg,changed,0.3669
