seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
15.000,00:00:15,00-00-15_changed.jpg,changed,0.5097
45.000,00:00:45,00-00-45_changed.jpg,changed,0.3442
60.000,00:01:00,00-01-00_changed.jpg,changed,0.4198
75.000,00:01:15,00-01-15_changed.jpg,changed,0.4973
90.000,00:01:30,00-01-30_changed.jpg,changed,0.4297
120.000,00:02:00,00-02-00_changed.jpg,changed,0.3961
135.000,00:02:15,00-02-15_changed.jpg,changed,0.2751
165.000,00:02:45,00-02-45_changed.jpg,changed,0.6562
180.000,00:03:00,00-03-00_changed.jpg,changed,0.5430
225.000,00:03:45,00-03-45_changed.jpg,changed,0.4613
330.000,00:05:30,00-05-30_changed.jpg,changed,0.0754
360.000,00:06:00,00-06-00_changed.jpg,changed,0.0854
420.000,00:07:00,00-07-00_changed.jpg,changed,0.0802
600.000,00:10:00,00-10-00_periodic.jpg,periodic,0.0659
780.000,00:13:00,00-13-00_periodic.jpg,periodic,0.0601
855.000,00:14:15,00-14-15_changed.jpg,changed,0.0771
915.000,00:15:15,00-15-15_changed.jpg,changed,0.4944
1095.000,00:18:15,00-18-15_periodic.jpg,periodic,0.0114
1110.000,00:18:30,00-18-30_changed.jpg,changed,0.5347
1260.000,00:21:00,00-21-00_changed.jpg,changed,0.5332
1275.000,00:21:15,00-21-15_changed.jpg,changed,0.0772
1455.000,00:24:15,00-24-15_periodic.jpg,periodic,0.0390
1575.000,00:26:15,00-26-15_changed.jpg,changed,0.0772
1605.000,00:26:45,00-26-45_changed.jpg,changed,0.4517
1620.000,00:27:00,00-27-00_changed.jpg,changed,0.4511
1755.000,00:29:15,00-29-15_changed.jpg,changed,0.1230
1785.000,00:29:45,00-29-45_changed.jpg,changed,0.0773
1815.000,00:30:15,00-30-15_changed.jpg,changed,0.1669
1845.000,00:30:45,00-30-45_changed.jpg,changed,0.1863
1935.000,00:32:15,00-32-15_changed.jpg,changed,0.0930
1995.000,00:33:15,00-33-15_changed.jpg,changed,0.0907
2025.000,00:33:45,00-33-45_changed.jpg,changed,0.0891
2145.000,00:35:45,00-35-45_changed.jpg,changed,0.0907
2205.000,00:36:45,00-36-45_changed.jpg,changed,0.0806
2355.000,00:39:15,00-39-15_changed.jpg,changed,0.4939
2370.000,00:39:30,00-39-30_changed.jpg,changed,0.4669
2535.000,00:42:15,00-42-15_changed.jpg,changed,0.0847
2580.000,00:43:00,00-43-00_changed.jpg,changed,0.5501
2625.000,00:43:45,00-43-45_changed.jpg,changed,0.5423
2760.000,00:46:00,00-46-00_changed.jpg,changed,0.4961
2865.000,00:47:45,00-47-45_changed.jpg,changed,0.0755
3015.000,00:50:15,00-50-15_changed.jpg,changed,0.0796
3045.000,00:50:45,00-50-45_changed.jpg,changed,0.5546
3105.000,00:51:45,00-51-45_changed.jpg,changed,0.5056
3135.000,00:52:15,00-52-15_changed.jpg,changed,0.5112
3210.000,00:53:30,00-53-30_changed.jpg,changed,0.0825
3225.000,00:53:45,00-53-45_changed.jpg,changed,0.0899
3255.000,00:54:15,00-54-15_changed.jpg,changed,0.0803
3270.000,00:54:30,00-54-30_changed.jpg,changed,0.1017
3285.000,00:54:45,00-54-45_changed.jpg,changed,0.0854
3375.000,00:56:15,00-56-15_changed.jpg,changed,0.5313
3390.000,00:56:30,00-56-30_changed.jpg,changed,0.5010
3465.000,00:57:45,00-57-45_changed.jpg,changed,0.0753
3570.000,00:59:30,00-59-30_changed.jpg,changed,0.0863
3630.000,01:00:30,01-00-30_changed.jpg,changed,0.0821
