seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
10.000,00:00:10,00-00-10_changed.jpg,changed,0.5066
130.000,00:02:10,00-02-10_periodic.jpg,periodic,0.0167
250.000,00:04:10,00-04-10_changed.jpg,changed,0.1880
270.000,00:04:30,00-04-30_changed.jpg,changed,0.3955
280.000,00:04:40,00-04-40_changed.jpg,changed,0.3780
400.000,00:06:40,00-06-40_periodic.jpg,periodic,0.0007
460.000,00:07:40,00-07-40_changed.jpg,changed,0.1055
580.000,00:09:40,00-09-40_periodic.jpg,periodic,0.0013
700.000,00:11:40,00-11-40_periodic.jpg,periodic,0.0008
820.000,00:13:40,00-13-40_periodic.jpg,periodic,0.0005
850.000,00:14:10,00-14-10_changed.jpg,changed,0.0898
860.000,00:14:20,00-14-20_changed.jpg,changed,0.1390
980.000,00:16:20,00-16-20_periodic.jpg,periodic,0.0005
1100.000,00:18:20,00-18-20_periodic.jpg,periodic,0.0001
1220.000,00:20:20,00-20-20_periodic.jpg,periodic,0.0004
1340.000,00:22:20,00-22-20_periodic.jpg,periodic,0.0002
1460.000,00:24:20,00-24-20_periodic.jpg,periodic,0.0682
1580.000,00:26:20,00-26-20_periodic.jpg,periodic,0.0002
1700.000,00:28:20,00-28-20_periodic.jpg,periodic,0.0001
1820.000,00:30:20,00-30-20_periodic.jpg,periodic,0.0001
1940.000,00:32:20,00-32-20_periodic.jpg,periodic,0.0001
2060.000,00:34:20,00-34-20_periodic.jpg,periodic,0.0003
2180.000,00:36:20,00-36-20_periodic.jpg,periodic,0.0003
2300.000,00:38:20,00-38-20_periodic.jpg,periodic,0.0322
2420.000,00:40:20,00-40-20_periodic.jpg,periodic,0.0009
2540.000,00:42:20,00-42-20_periodic.jpg,periodic,0.0006
2660.000,00:44:20,00-44-20_periodic.jpg,periodic,0.0005
2780.000,00:46:20,00-46-20_periodic.jpg,periodic,0.0005
2900.000,00:48:20,00-48-20_periodic.jpg,periodic,0.0020
3020.000,00:50:20,00-50-20_periodic.jpg,periodic,0.0031
3140.000,00:52:20,00-52-20_periodic.jpg,periodic,0.0690
3260.000,00:54:20,00-54-20_periodic.jpg,periodic,0.0003
3380.000,00:56:20,00-56-20_periodic.jpg,periodic,0.0002
3490.000,00:58:10,00-58-10_changed.jpg,changed,0.1461
3610.000,01:00:10,01-00-10_periodic.jpg,periodic,0.0414
3730.000,01:02:10,01-02-10_periodic.jpg,periodic,0.0116
3850.000,01:04:10,01-04-10_periodic.jpg,periodic,0.0166
3970.000,01:06:10,01-06-10_periodic.jpg,periodic,0.0093
4090.000,01:08:10,01-08-10_periodic.jpg,periodic,0.0122
4210.000,01:10:10,01-10-10_periodic.jpg,periodic,0.0414
4330.000,01:12:10,01-12-10_periodic.jpg,periodic,0.0071
4450.000,01:14:10,01-14-10_periodic.jpg,periodic,0.0425
4480.000,01:14:40,01-14-40_changed.jpg,changed,0.0778
4560.000,01:16:00,01-16-00_changed.jpg,changed,0.0812
4680.000,01:18:00,01-18-00_periodic.jpg,periodic,0.0100
4800.000,01:20:00,01-20-00_periodic.jpg,periodic,0.0701
4920.000,01:22:00,01-22-00_periodic.jpg,periodic,0.0059
5030.000,01:23:50,01-23-50_changed.jpg,changed,0.2185
5040.000,01:24:00,01-24-00_changed.jpg,changed,0.1610
5110.000,01:25:10,01-25-10_changed.jpg,changed,0.1154
5230.000,01:27:10,01-27-10_changed.jpg,changed,0.1210
5350.000,01:29:10,01-29-10_changed.jpg,changed,0.0815
5470.000,01:31:10,01-31-10_periodic.jpg,periodic,0.0425
5590.000,01:33:10,01-33-10_periodic.jpg,periodic,0.0500
5710.000,01:35:10,01-35-10_periodic.jpg,periodic,0.0059
5830.000,01:37:10,01-37-10_periodic.jpg,periodic,0.0177
5840.000,01:37:20,01-37-20_changed.jpg,changed,0.2369
5850.000,01:37:30,01-37-30_changed.jpg,changed,0.2493
5970.000,01:39:30,01-39-30_periodic.jpg,periodic,0.0129
5990.000,01:39:50,01-39-50_changed.jpg,changed,0.0867
6030.000,01:40:30,01-40-30_changed.jpg,changed,0.0916
6120.000,01:42:00,01-42-00_changed.jpg,changed,0.3022
6220.000,01:43:40,01-43-40_changed.jpg,changed,0.0874
6340.000,01:45:40,01-45-40_periodic.jpg,periodic,0.0476
6460.000,01:47:40,01-47-40_periodic.jpg,periodic,0.0023
6580.000,01:49:40,01-49-40_periodic.jpg,periodic,0.0127
6670.000,01:51:10,01-51-10_changed.jpg,changed,0.3931
6750.000,01:52:30,01-52-30_changed.jpg,changed,0.3432
6810.000,01:53:30,01-53-30_changed.jpg,changed,0.0920
6930.000,01:55:30,01-55-30_periodic.jpg,periodic,0.0687
7050.000,01:57:30,01-57-30_changed.jpg,changed,0.3100
7090.000,01:58:10,01-58-10_changed.jpg,changed,0.3387
7100.000,01:58:20,01-58-20_changed.jpg,changed,0.0800
7200.000,02:00:00,02-00-00_changed.jpg,changed,0.0850
7280.000,02:01:20,02-01-20_changed.jpg,changed,0.0802
7310.000,02:01:50,02-01-50_changed.jpg,changed,0.3439
7320.000,02:02:00,02-02-00_changed.jpg,changed,0.2188
