seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
10.000,00:00:10,00-00-10_changed.jpg,changed,0.4127
20.000,00:00:20,00-00-20_changed.jpg,changed,0.0789
60.000,00:01:00,00-01-00_changed.jpg,changed,0.2418
70.000,00:01:10,00-01-10_changed.jpg,changed,0.2386
80.000,00:01:20,00-01-20_changed.jpg,changed,0.2237
90.000,00:01:30,00-01-30_changed.jpg,changed,0.2176
130.000,00:02:10,00-02-10_changed.jpg,changed,0.2389
140.000,00:02:20,00-02-20_changed.jpg,changed,0.2390
180.000,00:03:00,00-03-00_changed.jpg,changed,0.0858
190.000,00:03:10,00-03-10_changed.jpg,changed,0.0754
250.000,00:04:10,00-04-10_changed.jpg,changed,0.0867
300.000,00:05:00,00-05-00_changed.jpg,changed,0.0927
320.000,00:05:20,00-05-20_changed.jpg,changed,0.2297
330.000,00:05:30,00-05-30_changed.jpg,changed,0.2287
370.000,00:06:10,00-06-10_changed.jpg,changed,0.2287
390.000,00:06:30,00-06-30_changed.jpg,changed,0.2404
420.000,00:07:00,00-07-00_changed.jpg,changed,0.1344
430.000,00:07:10,00-07-10_changed.jpg,changed,0.1040
460.000,00:07:40,00-07-40_changed.jpg,changed,0.1454
470.000,00:07:50,00-07-50_changed.jpg,changed,0.1202
490.000,00:08:10,00-08-10_changed.jpg,changed,0.0772
500.000,00:08:20,00-08-20_changed.jpg,changed,0.2300
510.000,00:08:30,00-08-30_changed.jpg,changed,0.2299
630.000,00:10:30,00-10-30_changed.jpg,changed,0.3991
640.000,00:10:40,00-10-40_changed.jpg,changed,0.2861
720.000,00:12:00,00-12-00_changed.jpg,changed,0.2323
790.000,00:13:10,00-13-10_changed.jpg,changed,0.2274
820.000,00:13:40,00-13-40_changed.jpg,changed,0.1471
850.000,00:14:10,00-14-10_changed.jpg,changed,0.1198
870.000,00:14:30,00-14-30_changed.jpg,changed,0.2215
930.000,00:15:30,00-15-30_changed.jpg,changed,0.2217
950.000,00:15:50,00-15-50_changed.jpg,changed,0.2075
970.000,00:16:10,00-16-10_changed.jpg,changed,0.1903
990.000,00:16:30,00-16-30_changed.jpg,changed,0.1328
1000.000,00:16:40,00-16-40_changed.jpg,changed,0.1298
1030.000,00:17:10,00-17-10_changed.jpg,changed,0.2073
1040.000,00:17:20,00-17-20_changed.jpg,changed,0.2089
1090.000,00:18:10,00-18-10_changed.jpg,changed,0.2699
1100.000,00:18:20,00-18-20_changed.jpg,changed,0.3322
1220.000,00:20:20,00-20-20_periodic.jpg,periodic,0.0111
1340.000,00:22:20,00-22-20_changed.jpg,changed,0.0794
1460.000,00:24:20,00-24-20_periodic.jpg,periodic,0.0022
1580.000,00:26:20,00-26-20_periodic.jpg,periodic,0.0452
1700.000,00:28:20,00-28-20_periodic.jpg,periodic,0.0020
1820.000,00:30:20,00-30-20_periodic.jpg,periodic,0.0032
1940.000,00:32:20,00-32-20_periodic.jpg,periodic,0.0313
2060.000,00:34:20,00-34-20_periodic.jpg,periodic,0.0022
2180.000,00:36:20,00-36-20_periodic.jpg,periodic,0.0025
2300.000,00:38:20,00-38-20_periodic.jpg,periodic,0.0475
2420.000,00:40:20,00-40-20_periodic.jpg,periodic,0.0355
2540.000,00:42:20,00-42-20_periodic.jpg,periodic,0.0348
2660.000,00:44:20,00-44-20_periodic.jpg,periodic,0.0033
2780.000,00:46:20,00-46-20_periodic.jpg,periodic,0.0021
2900.000,00:48:20,00-48-20_periodic.jpg,periodic,0.0024
3020.000,00:50:20,00-50-20_periodic.jpg,periodic,0.0165
3080.000,00:51:20,00-51-20_changed.jpg,changed,0.0782
3200.000,00:53:20,00-53-20_periodic.jpg,periodic,0.0026
3320.000,00:55:20,00-55-20_periodic.jpg,periodic,0.0036
3440.000,00:57:20,00-57-20_periodic.jpg,periodic,0.0037
3490.000,00:58:10,00-58-10_changed.jpg,changed,0.0755
3610.000,01:00:10,01-00-10_periodic.jpg,periodic,0.0039
3730.000,01:02:10,01-02-10_periodic.jpg,periodic,0.0028
3850.000,01:04:10,01-04-10_periodic.jpg,periodic,0.0019
3860.000,01:04:20,01-04-20_changed.jpg,changed,0.1041
3980.000,01:06:20,01-06-20_periodic.jpg,periodic,0.0187
4100.000,01:08:20,01-08-20_periodic.jpg,periodic,0.0024
4220.000,01:10:20,01-10-20_periodic.jpg,periodic,0.0029
4340.000,01:12:20,01-12-20_periodic.jpg,periodic,0.0126
4460.000,01:14:20,01-14-20_periodic.jpg,periodic,0.0063
4580.000,01:16:20,01-16-20_periodic.jpg,periodic,0.0071
4700.000,01:18:20,01-18-20_periodic.jpg,periodic,0.0033
