seconds,timecode,file,reason,diff
0.000,00:00:00,00-00-00_changed.jpg,changed,1.0000
15.000,00:00:15,00-00-15_changed.jpg,changed,0.3551
30.000,00:00:30,00-00-30_changed.jpg,changed,0.3822
45.000,00:00:45,00-00-45_changed.jpg,changed,0.3526
60.000,00:01:00,00-01-00_changed.jpg,changed,0.3552
90.000,00:01:30,00-01-30_changed.jpg,changed,0.1235
135.000,00:02:15,00-02-15_changed.jpg,changed,0.0813
150.000,00:02:30,00-02-30_changed.jpg,changed,0.1621
270.000,00:04:30,00-04-30_changed.jpg,changed,0.4193
450.000,00:07:30,00-07-30_periodic.jpg,periodic,0.0413
525.000,00:08:45,00-08-45_changed.jpg,changed,0.0833
555.000,00:09:15,00-09-15_changed.jpg,changed,0.0811
570.000,00:09:30,00-09-30_changed.jpg,changed,0.0784
750.000,00:12:30,00-12-30_periodic.jpg,periodic,0.0642
930.000,00:15:30,00-15-30_periodic.jpg,periodic,0.0288
1050.000,00:17:30,00-17-30_changed.jpg,changed,0.0894
1125.000,00:18:45,00-18-45_changed.jpg,changed,0.0755
1140.000,00:19:00,00-19-00_changed.jpg,changed,0.0853
1230.000,00:20:30,00-20-30_changed.jpg,changed,0.0844
1260.000,00:21:00,00-21-00_changed.jpg,changed,0.0789
1275.000,00:21:15,00-21-15_changed.jpg,changed,0.0958
1305.000,00:21:45,00-21-45_changed.jpg,changed,0.0963
1410.000,00:23:30,00-23-30_changed.jpg,changed,0.0776
1440.000,00:24:00,00-24-00_changed.jpg,changed,0.0784
1515.000,00:25:15,00-25-15_changed.jpg,changed,0.0766
1695.000,00:28:15,00-28-15_periodic.jpg,periodic,0.0125
1875.000,00:31:15,00-31-15_periodic.jpg,periodic,0.0275
2055.000,00:34:15,00-34-15_changed.jpg,changed,0.0856
2085.000,00:34:45,00-34-45_changed.jpg,changed,0.0787
2175.000,00:36:15,00-36-15_changed.jpg,changed,0.0803
2355.000,00:39:15,00-39-15_periodic.jpg,periodic,0.0675
2460.000,00:41:00,00-41-00_changed.jpg,changed,0.0757
2550.000,00:42:30,00-42-30_changed.jpg,changed,0.1069
2580.000,00:43:00,00-43-00_changed.jpg,changed,0.0957
2745.000,00:45:45,00-45-45_changed.jpg,changed,0.0753
2760.000,00:46:00,00-46-00_changed.jpg,changed,0.0846
2910.000,00:48:30,00-48-30_changed.jpg,changed,0.0881
2925.000,00:48:45,00-48-45_changed.jpg,changed,0.1052
2940.000,00:49:00,00-49-00_changed.jpg,changed,0.1055
2955.000,00:49:15,00-49-15_changed.jpg,changed,0.0841
3045.000,00:50:45,00-50-45_changed.jpg,changed,0.0818
3105.000,00:51:45,00-51-45_changed.jpg,changed,0.0794
3285.000,00:54:45,00-54-45_periodic.jpg,periodic,0.0620
3360.000,00:56:00,00-56-00_changed.jpg,changed,0.0914
3375.000,00:56:15,00-56-15_changed.jpg,changed,0.0946
3465.000,00:57:45,00-57-45_changed.jpg,changed,0.0836
3645.000,01:00:45,01-00-45_periodic.jpg,periodic,0.0398
3750.000,01:02:30,01-02-30_changed.jpg,changed,0.0831
3930.000,01:05:30,01-05-30_periodic.jpg,periodic,0.0666
4110.000,01:08:30,01-08-30_periodic.jpg,periodic,0.0000
4260.000,01:11:00,01-11-00_changed.jpg,changed,0.1167
4275.000,01:11:15,01-11-15_changed.jpg,changed,0.0841
4350.000,01:12:30,01-12-30_changed.jpg,changed,0.0792
4530.000,01:15:30,01-15-30_periodic.jpg,periodic,0.0494
4650.000,01:17:30,01-17-30_changed.jpg,changed,0.0827
4680.000,01:18:00,01-18-00_changed.jpg,changed,0.0791
4710.000,01:18:30,01-18-30_changed.jpg,changed,0.0925
4830.000,01:20:30,01-20-30_changed.jpg,changed,0.0751
4860.000,01:21:00,01-21-00_changed.jpg,changed,0.0849
4935.000,01:22:15,01-22-15_changed.jpg,changed,0.0764
5055.000,01:24:15,01-24-15_changed.jpg,changed,0.0852
5100.000,01:25:00,01-25-00_changed.jpg,changed,0.0846
5280.000,01:28:00,01-28-00_periodic.jpg,periodic,0.0428
5460.000,01:31:00,01-31-00_periodic.jpg,periodic,0.0426
5625.000,01:33:45,01-33-45_changed.jpg,changed,0.1065
5685.000,01:34:45,01-34-45_changed.jpg,changed,0.0970
5730.000,01:35:30,01-35-30_changed.jpg,changed,0.3883
5760.000,01:36:00,01-36-00_changed.jpg,changed,0.3745
5940.000,01:39:00,01-39-00_periodic.jpg,periodic,0.0437
6120.000,01:42:00,01-42-00_periodic.jpg,periodic,0.0474
6150.000,01:42:30,01-42-30_changed.jpg,changed,0.0754
6240.000,01:44:00,01-44-00_changed.jpg,changed,0.0828
6315.000,01:45:15,01-45-15_changed.jpg,changed,0.0909
6345.000,01:45:45,01-45-45_changed.jpg,changed,0.0777
6375.000,01:46:15,01-46-15_changed.jpg,changed,0.0765
6555.000,01:49:15,01-49-15_changed.jpg,changed,0.0812
6570.000,01:49:30,01-49-30_changed.jpg,changed,0.0776
6750.000,01:52:30,01-52-30_periodic.jpg,periodic,0.0675
6855.000,01:54:15,01-54-15_changed.jpg,changed,0.0918
6945.000,01:55:45,01-55-45_changed.jpg,changed,0.0875
6960.000,01:56:00,01-56-00_changed.jpg,changed,0.1062
7065.000,01:57:45,01-57-45_changed.jpg,changed,0.0774
7080.000,01:58:00,01-58-00_changed.jpg,changed,0.0833
7110.000,01:58:30,01-58-30_changed.jpg,changed,0.0897
7245.000,02:00:45,02-00-45_changed.jpg,changed,0.0752
7320.000,02:02:00,02-02-00_changed.jpg,changed,0.0800
7335.000,02:02:15,02-02-15_changed.jpg,changed,0.0776
7350.000,02:02:30,02-02-30_changed.jpg,changed,0.0790
7395.000,02:03:15,02-03-15_changed.jpg,changed,0.0890
7440.000,02:04:00,02-04-00_changed.jpg,changed,0.0858
7470.000,02:04:30,02-04-30_changed.jpg,changed,0.0885
7515.000,02:05:15,02-05-15_changed.jpg,changed,0.0924
7635.000,02:07:15,02-07-15_changed.jpg,changed,0.1005
7650.000,02:07:30,02-07-30_changed.jpg,changed,0.1070
7785.000,02:09:45,02-09-45_changed.jpg,changed,0.0975
7815.000,02:10:15,02-10-15_changed.jpg,changed,0.1043
7830.000,02:10:30,02-10-30_changed.jpg,changed,0.0798
7890.000,02:11:30,02-11-30_changed.jpg,changed,0.0773
7980.000,02:13:00,02-13-00_changed.jpg,changed,0.0806
8130.000,02:15:30,02-15-30_changed.jpg,changed,0.1111
8145.000,02:15:45,02-15-45_changed.jpg,changed,0.1062
8325.000,02:18:45,02-18-45_changed.jpg,changed,0.0840
8340.000,02:19:00,02-19-00_changed.jpg,changed,0.0995
8370.000,02:19:30,02-19-30_changed.jpg,changed,0.0918
8475.000,02:21:15,02-21-15_changed.jpg,changed,0.0815
8565.000,02:22:45,02-22-45_changed.jpg,changed,0.0791
8595.000,02:23:15,02-23-15_changed.jpg,changed,0.0754
8610.000,02:23:30,02-23-30_changed.jpg,changed,0.1063
8655.000,02:24:15,02-24-15_changed.jpg,changed,0.0902
8700.000,02:25:00,02-25-00_changed.jpg,changed,0.0911
8715.000,02:25:15,02-25-15_changed.jpg,changed,0.0876
8730.000,02:25:30,02-25-30_changed.jpg,changed,0.0991
8865.000,02:27:45,02-27-45_changed.jpg,changed,0.3351
8925.000,02:28:45,02-28-45_changed.jpg,changed,0.0752
8970.000,02:29:30,02-29-30_changed.jpg,changed,0.3729
8985.000,02:29:45,02-29-45_changed.jpg,changed,0.1408
9000.000,02:30:00,02-30-00_changed.jpg,changed,0.3374
9015.000,02:30:15,02-30-15_changed.jpg,changed,0.3322
9030.000,02:30:30,02-30-30_changed.jpg,changed,0.3114
9075.000,02:31:15,02-31-15_changed.jpg,changed,0.3322
